2011-02-01 15:21:54.759753	M022	OFF
2011-02-01 15:21:54.826718	M014	OFF
2011-02-01 15:21:55.824277	M014	ON
2011-02-01 15:21:57.22582	M021	OFF
2011-02-01 15:21:57.830469	M013	ON
2011-02-01 15:21:59.132362	M020	ON
2011-02-01 15:22:00.647158	M014	OFF
2011-02-01 15:22:01.602628	M020	OFF
2011-02-01 15:22:02.432602	M020	ON
2011-02-01 15:22:02.805893	M014	ON
2011-02-01 15:22:03.917129	M014	OFF
2011-02-01 15:22:04.991996	M021	ON
2011-02-01 15:22:05.845648	M020	OFF
2011-02-01 15:22:06.647492	M013	OFF
2011-02-01 15:22:08.190105	M020	ON
2011-02-01 15:22:09.130198	M018	ON
2011-02-01 15:22:09.740402	M021	OFF
2011-02-01 15:22:11.990945	M009	ON
2011-02-01 15:22:12.068175	M013	ON
2011-02-01 15:22:12.147612	M020	OFF
2011-02-01 15:22:12.997201	M012	ON
2011-02-01 15:22:13.174823	M020	ON
2011-02-01 15:22:13.599042	M019	ON
2011-02-01 15:22:14.668132	M013	OFF
2011-02-01 15:22:14.745461	M019	OFF
2011-02-01 15:22:15.265005	M018	OFF
2011-02-01 15:22:15.427857	M020	OFF
2011-02-01 15:22:15.903303	M012	OFF
2011-02-01 15:22:16.278535	M009	OFF
2011-02-01 15:22:29.039663	M019	ON
2011-02-01 15:22:32.182644	M018	ON
2011-02-01 15:22:33.932328	M019	OFF
2011-02-01 15:22:36.13518	M018	OFF
2011-02-01 15:22:37.667765	M014	ON
2011-02-01 15:22:38.600493	M012	ON
2011-02-01 15:22:39.429058	M013	ON
2011-02-01 15:22:40.98057	M012	OFF
2011-02-01 15:22:41.354401	M020	ON
2011-02-01 15:22:41.726909	M013	OFF
2011-02-01 15:22:43.539867	M020	OFF
2011-02-01 15:22:44.128307	M014	OFF
2011-02-01 15:22:44.51254	M020	ON
2011-02-01 15:22:46.785899	M020	OFF
2011-02-01 15:22:51.073531	M014	ON
2011-02-01 15:22:53.103995	M020	ON
2011-02-01 15:22:54.169206	M013	ON
2011-02-01 15:22:54.766003	M012	ON
2011-02-01 15:22:56.649325	M013	OFF
2011-02-01 15:22:57.244268	M014	OFF
2011-02-01 15:22:58.767001	M020	OFF
2011-02-01 15:22:59.991564	M013	ON
2011-02-01 15:23:00.059319	M020	ON
2011-02-01 15:23:00.561957	M009	ON
2011-02-01 15:23:00.69639	M012	OFF
2011-02-01 15:23:01.742269	M010	ON
2011-02-01 15:23:01.809504	M012	ON
2011-02-01 15:23:01.898059	M013	OFF
2011-02-01 15:23:02.526723	M009	OFF
2011-02-01 15:23:02.6942	M012	OFF
2011-02-01 15:23:02.871235	M020	OFF
2011-02-01 15:23:03.035275	M010	OFF
2011-02-01 15:23:13.704367	M012	ON
2011-02-01 15:23:14.770929	M020	ON
2011-02-01 15:23:17.028231	M020	OFF
2011-02-01 15:23:24.694611	M010	ON
2011-02-01 15:23:25.54239	M020	ON
2011-02-01 15:23:26.141374	M013	ON
2011-02-01 15:23:27.475085	M010	OFF
2011-02-01 15:23:29.849682	M014	ON
2011-02-01 15:23:29.917249	M013	OFF
2011-02-01 15:23:30.414821	M012	OFF
2011-02-01 15:23:30.560776	M020	OFF
2011-02-01 15:23:31.328046	M018	ON
2011-02-01 15:23:31.906895	M014	OFF
2011-02-01 15:23:32.283018	M019	ON
2011-02-01 15:23:33.638644	M018	OFF
2011-02-01 15:23:34.922454	M018	ON
2011-02-01 15:23:35.969675	M019	OFF
2011-02-01 15:23:37.03469	M014	ON
2011-02-01 15:23:37.632513	M018	OFF
2011-02-01 15:23:39.392548	M014	OFF
2011-02-01 15:23:41.124991	M013	ON
2011-02-01 15:23:41.983169	M020	ON
2011-02-01 15:23:42.371615	M012	ON
2011-02-01 15:23:44.200766	M009	ON
2011-02-01 15:23:46.010174	M012	OFF
2011-02-01 15:23:46.077233	M013	OFF
2011-02-01 15:23:46.59895	M020	OFF
2011-02-01 15:23:48.088232	M009	OFF
2011-02-01 15:23:59.479398	M009	ON
2011-02-01 15:24:01.664548	M010	ON
2011-02-01 15:24:02.771938	M020	ON
2011-02-01 15:24:03.592418	M010	OFF
2011-02-01 15:24:04.412125	M009	OFF
2011-02-01 15:24:05.263838	M020	OFF
2011-02-01 15:24:06.07488	M020	ON
2011-02-01 15:24:06.450558	M009	ON
2011-02-01 15:24:13.077403	M020	OFF
2011-02-01 15:24:14.605365	M009	OFF
2011-02-01 15:24:15.755552	M020	ON
2011-02-01 15:24:16.582959	M010	ON
2011-02-01 15:24:18.345553	M020	OFF
2011-02-01 15:24:19.55877	M012	ON
2011-02-01 15:24:19.674466	M020	ON
2011-02-01 15:24:21.459613	M012	OFF
2011-02-01 15:24:21.854127	M010	OFF
2011-02-01 15:24:22.457607	M020	OFF
2011-02-01 15:24:23.299305	M020	ON
2011-02-01 15:24:25.313014	M020	OFF
2011-02-01 15:24:29.825008	T001	22.5
2011-02-01 15:24:29.938004	T005	26
2011-02-01 15:24:30.073708	T003	24.5
2011-02-01 15:24:30.20722	T002	24.5
2011-02-01 15:24:30.674624	T004	24
2011-02-01 15:24:57.930292	M020	ON
2011-02-01 15:24:59.988572	M020	OFF
2011-02-01 15:25:02.429523	M010	ON
2011-02-01 15:25:06.229964	M010	OFF
2011-02-01 15:25:11.959786	M010	ON
2011-02-01 15:25:13.25449	M010	OFF
2011-02-01 15:25:26.068972	M010	ON
2011-02-01 15:25:26.144163	M020	ON
2011-02-01 15:25:26.737431	M012	ON
2011-02-01 15:25:28.266104	M013	ON
2011-02-01 15:25:28.861398	M010	OFF
2011-02-01 15:25:29.698849	M012	OFF
2011-02-01 15:25:31.311561	M013	OFF
2011-02-01 15:25:32.16163	M020	OFF
2011-02-01 15:25:33.099202	M020	ON
2011-02-01 15:25:38.545033	M012	ON
2011-02-01 15:25:39.382134	M020	OFF
2011-02-01 15:25:42.637593	M020	ON
2011-02-01 15:25:45.060003	M020	OFF
2011-02-01 15:25:47.520032	M020	ON
2011-02-01 15:25:52.260663	M020	OFF
2011-02-01 15:25:52.64965	M012	OFF
2011-02-01 15:25:59.270584	M020	ON
2011-02-01 15:26:01.234789	M020	OFF
2011-02-01 15:26:02.909007	M014	ON
2011-02-01 15:26:03.287874	M020	ON
2011-02-01 15:26:04.121843	M008	ON
2011-02-01 15:26:04.505085	M014	OFF
2011-02-01 15:26:05.44403	M006	ON
2011-02-01 15:26:06.509253	M012	ON
2011-02-01 15:26:06.894818	M008	OFF
2011-02-01 15:26:07.276123	M010	ON
2011-02-01 15:26:08.331562	M008	ON
2011-02-01 15:26:08.958853	M012	OFF
2011-02-01 15:26:10.469035	M008	OFF
2011-02-01 15:26:10.856167	M010	OFF
2011-02-01 15:26:11.462617	M020	OFF
2011-02-01 15:26:11.838764	M006	OFF
2011-02-01 15:26:12.22678	M020	ON
2011-02-01 15:26:16.947854	M012	ON
2011-02-01 15:26:17.879853	M008	ON
2011-02-01 15:26:18.750202	M006	ON
2011-02-01 15:26:19.814537	M012	OFF
2011-02-01 15:26:21.232852	M008	OFF
2011-02-01 15:26:21.299951	M020	OFF
2011-02-01 15:26:21.88294	M008	ON
2011-02-01 15:26:22.267946	M020	ON
2011-02-01 15:26:24.643132	M012	ON
2011-02-01 15:26:25.257664	M006	OFF
2011-02-01 15:26:26.190556	M008	OFF
2011-02-01 15:26:27.468407	M020	OFF
2011-02-01 15:26:28.395695	M012	OFF
2011-02-01 15:27:14.097289	M020	ON
2011-02-01 15:27:16.069385	M020	OFF
2011-02-01 15:27:20.364813	M020	ON
2011-02-01 15:27:22.344539	M021	ON
2011-02-01 15:27:23.630037	M020	OFF
2011-02-01 15:27:25.374676	M022	ON
2011-02-01 15:27:26.204988	M021	OFF
2011-02-01 15:27:28.85067	M028	ON
2011-02-01 15:27:29.680845	M026	ON
2011-02-01 15:27:30.293374	M022	OFF
2011-02-01 15:27:31.148309	M028	OFF
2011-02-01 15:27:32.359982	M009	ON
2011-02-01 15:27:32.427223	M012	ON
2011-02-01 15:27:32.879048	M020	ON
2011-02-01 15:27:33.776655	M013	ON
2011-02-01 15:27:34.077259	M009	OFF
2011-02-01 15:27:34.901408	M013	OFF
2011-02-01 15:27:35.284153	M009	ON
2011-02-01 15:27:35.649632	M027	ON
2011-02-01 15:27:36.479236	M013	ON
2011-02-01 15:27:37.776677	M012	OFF
2011-02-01 15:27:38.402521	M027	OFF
2011-02-01 15:27:39.519056	M009	OFF
2011-02-01 15:27:39.586219	M014	ON
2011-02-01 15:27:39.664393	M027	ON
2011-02-01 15:27:40.584018	M013	OFF
2011-02-01 15:27:40.689061	M020	OFF
2011-02-01 15:27:41.170414	M027	OFF
2011-02-01 15:27:42.587495	M026	OFF
2011-02-01 15:27:42.657468	M014	OFF
2011-02-01 15:27:42.735259	M018	ON
2011-02-01 15:27:42.817424	M027	ON
2011-02-01 15:27:45.074794	M018	OFF
2011-02-01 15:27:45.68281	M019	ON
2011-02-01 15:27:46.059826	M027	OFF
2011-02-01 15:27:47.228137	M019	OFF
2011-02-01 15:27:54.104882	M026	ON
2011-02-01 15:27:56.082192	M026	OFF
2011-02-01 15:27:57.590579	M026	ON
2011-02-01 15:27:59.386935	M026	OFF
2011-02-01 15:28:00.197853	M026	ON
2011-02-01 15:28:01.718767	M026	OFF
2011-02-01 15:28:09.851392	M026	ON
2011-02-01 15:28:10.912433	M026	OFF
2011-02-01 15:28:11.789204	M026	ON
2011-02-01 15:28:13.957487	M026	OFF
2011-02-01 15:28:29.425811	M019	ON
2011-02-01 15:28:30.025952	M015	ON
2011-02-01 15:28:30.633353	M018	ON
2011-02-01 15:28:31.471512	M015	OFF
2011-02-01 15:28:32.548261	M019	OFF
2011-02-01 15:28:32.914851	M020	ON
2011-02-01 15:28:33.318702	M018	OFF
2011-02-01 15:28:34.610874	M013	ON
2011-02-01 15:28:34.989579	M009	ON
2011-02-01 15:28:36.49876	M013	OFF
2011-02-01 15:28:39.061728	M020	OFF
2011-02-01 15:28:39.888938	M009	OFF
2011-02-01 15:29:17.572257	M012	ON
2011-02-01 15:29:17.962642	M020	ON
2011-02-01 15:29:21.817228	M020	OFF
2011-02-01 15:29:23.110466	M012	OFF
2011-02-01 15:29:33.374494	T001	23
2011-02-01 15:29:33.46771	T005	29
2011-02-01 15:29:33.547696	T002	25.5
2011-02-01 15:30:44.693419	M026	ON
2011-02-01 15:30:45.996717	M026	OFF
2011-02-01 15:31:47.097775	M009	ON
2011-02-01 15:31:47.253739	M020	ON
2011-02-01 15:31:48.015978	M013	ON
2011-02-01 15:31:50.812109	M013	OFF
2011-02-01 15:31:50.890709	M020	OFF
2011-02-01 15:31:51.345147	M018	ON
2011-02-01 15:31:51.667157	M009	OFF
2011-02-01 15:31:53.75416	M015	ON
2011-02-01 15:31:53.82149	M018	OFF
2011-02-01 15:31:54.274739	M019	ON
2011-02-01 15:31:55.462092	M019	OFF
2011-02-01 15:31:57.210496	M015	OFF
2011-02-01 15:32:01.937053	M020	ON
2011-02-01 15:32:04.015445	M020	OFF
2011-02-01 15:32:04.391092	M019	ON
2011-02-01 15:32:05.78318	M015	ON
2011-02-01 15:32:06.850139	M018	ON
2011-02-01 15:32:08.233668	M019	OFF
2011-02-01 15:32:09.083203	M015	OFF
2011-02-01 15:32:12.485973	M019	ON
2011-02-01 15:32:14.302595	M019	OFF
2011-02-01 15:32:15.11902	M014	ON
2011-02-01 15:32:15.725016	M020	ON
2011-02-01 15:32:16.097384	M018	OFF
2011-02-01 15:32:16.477297	M014	OFF
2011-02-01 15:32:17.552132	M013	ON
2011-02-01 15:32:18.838871	M009	ON
2011-02-01 15:32:20.900324	M013	OFF
2011-02-01 15:32:22.444011	M009	OFF
2011-02-01 15:32:22.851208	M020	OFF
2011-02-01 15:32:24.15191	M012	ON
2011-02-01 15:32:26.784413	M020	ON
2011-02-01 15:32:27.405035	M012	OFF
2011-02-01 15:32:28.051063	M020	OFF
2011-02-01 15:32:56.3596	M026	ON
2011-02-01 15:32:58.082492	M027	ON
2011-02-01 15:33:01.292444	M028	ON
2011-02-01 15:33:01.370368	M027	OFF
2011-02-01 15:33:03.112726	M022	ON
2011-02-01 15:33:03.960294	M026	OFF
2011-02-01 15:33:04.89456	M028	OFF
2011-02-01 15:33:05.284804	M021	ON
2011-02-01 15:33:06.032482	M022	OFF
2011-02-01 15:33:06.109956	M020	ON
2011-02-01 15:33:07.724192	M020	OFF
2011-02-01 15:33:11.286267	M022	ON
2011-02-01 15:33:12.218163	M021	OFF
2011-02-01 15:33:13.523125	M028	ON
2011-02-01 15:33:15.508587	M022	OFF
2011-02-01 15:33:16.360158	M026	ON
2011-02-01 15:33:18.549057	M027	ON
2011-02-01 15:33:19.613541	M028	OFF
2011-02-01 15:33:23.284084	M026	OFF
2011-02-01 15:33:23.352943	M027	OFF
2011-02-01 15:33:26.541562	M026	ON
2011-02-01 15:33:26.608964	M027	ON
2011-02-01 15:33:28.572862	M027	OFF
2011-02-01 15:33:32.644787	M026	OFF
2011-02-01 15:33:38.31039	M026	ON
2011-02-01 15:33:40.280946	M026	OFF
2011-02-01 15:33:40.902464	M027	ON
2011-02-01 15:33:41.274446	M026	ON
2011-02-01 15:33:44.670633	M026	OFF
2011-02-01 15:33:44.737512	M027	OFF
2011-02-01 15:33:54.101619	M020	ON
2011-02-01 15:33:56.289308	M020	OFF
2011-02-01 15:33:59.036404	M020	ON
2011-02-01 15:34:00.296529	M020	OFF
2011-02-01 15:34:06.340456	M027	ON
2011-02-01 15:34:08.309213	M027	OFF
2011-02-01 15:34:37.034785	T005	28
2011-02-01 15:34:37.12723	T003	25.5
2011-02-01 15:34:37.262075	T002	26
2011-02-01 15:34:37.395537	T004	24.5
2011-02-01 15:35:27.924395	M020	ON
2011-02-01 15:35:29.669067	M020	OFF
2011-02-01 15:35:48.001102	M026	ON
2011-02-01 15:35:48.068318	M012	ON
2011-02-01 15:35:48.157512	M027	ON
2011-02-01 15:35:49.708875	M026	OFF
2011-02-01 15:35:52.080926	M012	OFF
2011-02-01 15:35:52.149896	M027	OFF
2011-02-01 15:35:54.298344	M026	ON
2011-02-01 15:35:59.059126	M026	OFF
2011-02-01 15:36:15.673268	M026	ON
2011-02-01 15:36:17.850293	M026	OFF
2011-02-01 15:37:04.113845	M012	ON
2011-02-01 15:37:09.128597	M012	OFF
2011-02-01 15:37:10.429035	M012	ON
2011-02-01 15:37:10.81352	M020	ON
2011-02-01 15:37:12.961904	M010	ON
2011-02-01 15:37:13.028297	M020	OFF
2011-02-01 15:37:13.463099	M012	OFF
2011-02-01 15:37:14.192109	M010	OFF
2011-02-01 15:37:15.416017	M010	ON
2011-02-01 15:37:15.483281	M020	ON
2011-02-01 15:37:15.942504	M012	ON
2011-02-01 15:37:16.249044	M013	ON
2011-02-01 15:37:17.724373	M010	OFF
2011-02-01 15:37:17.791054	M012	OFF
2011-02-01 15:37:18.304028	M014	ON
2011-02-01 15:37:18.486385	M020	OFF
2011-02-01 15:37:18.959222	M013	OFF
2011-02-01 15:37:21.337225	M014	OFF
2011-02-01 15:37:27.99576	M026	ON
2011-02-01 15:37:33.317334	M026	OFF
2011-02-01 15:37:33.388587	M014	ON
2011-02-01 15:37:34.128209	M020	ON
2011-02-01 15:37:34.999068	M014	OFF
2011-02-01 15:37:36.723449	M020	OFF
2011-02-01 15:37:41.29445	M020	ON
2011-02-01 15:37:43.75228	M020	OFF
2011-02-01 15:37:44.127021	M014	ON
2011-02-01 15:37:46.119769	M014	OFF
2011-02-01 15:37:50.640227	M014	ON
2011-02-01 15:37:52.869335	M020	ON
2011-02-01 15:37:53.259309	M013	ON
2011-02-01 15:37:54.979517	M012	ON
2011-02-01 15:37:55.363475	M014	OFF
2011-02-01 15:37:56.917985	M013	OFF
2011-02-01 15:38:01.131458	M012	OFF
2011-02-01 15:38:01.208748	M020	OFF
2011-02-01 15:38:07.271481	M012	ON
2011-02-01 15:38:07.34975	M020	ON
2011-02-01 15:38:07.911133	M009	ON
2011-02-01 15:38:10.149027	M013	ON
2011-02-01 15:38:11.793619	M014	ON
2011-02-01 15:38:13.109116	M018	ON
2011-02-01 15:38:13.632395	M009	OFF
2011-02-01 15:38:13.789417	M012	OFF
2011-02-01 15:38:14.731173	M013	OFF
2011-02-01 15:38:14.798398	M020	OFF
2011-02-01 15:38:16.501584	M020	ON
2011-02-01 15:38:17.681917	M009	ON
2011-02-01 15:38:17.756992	M013	ON
2011-02-01 15:38:18.757135	M014	OFF
2011-02-01 15:38:20.14318	M015	ON
2011-02-01 15:38:20.220493	M018	OFF
2011-02-01 15:38:20.299425	M013	OFF
2011-02-01 15:38:20.378409	M019	ON
2011-02-01 15:38:22.347763	M009	OFF
2011-02-01 15:38:22.414983	M020	OFF
2011-02-01 15:38:22.978376	M015	OFF
2011-02-01 15:38:23.383828	M019	OFF
2011-02-01 15:38:25.42039	M009	ON
2011-02-01 15:38:25.811826	M020	ON
2011-02-01 15:38:26.431142	M013	ON
2011-02-01 15:38:27.223304	M015	ON
2011-02-01 15:38:28.052846	M014	ON
2011-02-01 15:38:29.443034	M009	OFF
2011-02-01 15:38:29.582809	M021	ON
2011-02-01 15:38:29.715823	M020	OFF
2011-02-01 15:38:30.711765	M014	OFF
2011-02-01 15:38:30.781784	M013	OFF
2011-02-01 15:38:30.86026	M019	ON
2011-02-01 15:38:31.447932	M022	ON
2011-02-01 15:38:31.955118	M021	OFF
2011-02-01 15:38:32.358766	M028	ON
2011-02-01 15:38:33.281298	M026	ON
2011-02-01 15:38:33.667196	M022	OFF
2011-02-01 15:38:34.51099	M027	ON
2011-02-01 15:38:34.887491	M019	OFF
2011-02-01 15:38:35.278719	M028	OFF
2011-02-01 15:38:38.540479	M027	OFF
2011-02-01 15:38:39.421766	M028	ON
2011-02-01 15:38:39.807321	M022	ON
2011-02-01 15:38:40.658146	M015	OFF
2011-02-01 15:38:41.023511	M028	OFF
2011-02-01 15:38:41.942494	M026	OFF
2011-02-01 15:38:42.701738	M022	OFF
2011-02-01 15:38:42.777305	M018	ON
2011-02-01 15:38:44.269843	M019	ON
2011-02-01 15:38:44.879071	M015	ON
2011-02-01 15:38:45.47065	M018	OFF
2011-02-01 15:38:50.500053	M018	ON
2011-02-01 15:38:52.350305	M019	OFF
2011-02-01 15:38:52.724077	M022	ON
2011-02-01 15:38:54.17182	M015	OFF
2011-02-01 15:38:54.240916	M014	ON
2011-02-01 15:38:54.701212	M028	ON
2011-02-01 15:38:54.999685	M018	OFF
2011-02-01 15:38:55.726195	M022	OFF
2011-02-01 15:38:55.865283	M026	ON
2011-02-01 15:38:56.932735	M028	OFF
2011-02-01 15:38:58.227492	M021	ON
2011-02-01 15:38:59.64544	M022	ON
2011-02-01 15:39:01.16903	M021	OFF
2011-02-01 15:39:02.133458	M022	OFF
2011-02-01 15:39:02.200287	M014	OFF
2011-02-01 15:39:05.468942	M022	ON
2011-02-01 15:39:07.838876	M026	OFF
2011-02-01 15:39:07.906126	M028	ON
2011-02-01 15:39:08.464283	M026	ON
2011-02-01 15:39:09.82168	M022	OFF
2011-02-01 15:39:10.433373	M028	OFF
2011-02-01 15:39:11.969845	M027	ON
2011-02-01 15:39:14.406449	M027	OFF
2011-02-01 15:39:19.632528	M027	ON
2011-02-01 15:39:20.22471	M028	ON
2011-02-01 15:39:21.553404	M022	ON
2011-02-01 15:39:21.926167	M027	OFF
2011-02-01 15:39:23.205211	M021	ON
2011-02-01 15:39:24.263554	M026	OFF
2011-02-01 15:39:24.643719	M014	ON
2011-02-01 15:39:25.480543	M028	OFF
2011-02-01 15:39:27.102973	M021	OFF
2011-02-01 15:39:27.481753	M014	OFF
2011-02-01 15:39:27.861286	M021	ON
2011-02-01 15:39:28.255076	M022	OFF
2011-02-01 15:39:30.245508	M014	ON
2011-02-01 15:39:32.021101	M021	OFF
2011-02-01 15:39:32.397579	M021	ON
2011-02-01 15:39:33.211736	M014	OFF
2011-02-01 15:39:36.380741	M021	OFF
2011-02-01 15:39:41.630539	T001	22.5
2011-02-01 15:39:41.723724	T005	26.5
2011-02-01 15:39:41.804626	T003	24.5
2011-02-01 15:39:41.889871	T002	24.5
2011-02-01 15:39:42.037239	T004	24
2011-02-01 15:39:42.854	M021	ON
2011-02-01 15:39:46.092466	M021	OFF
2011-02-01 15:39:46.475618	M026	ON
2011-02-01 15:39:50.339851	M026	OFF
2011-02-01 15:39:54.652748	M027	ON
2011-02-01 15:39:55.040386	M026	ON
2011-02-01 15:39:55.413518	M021	ON
2011-02-01 15:39:56.991334	M020	ON
2011-02-01 15:39:57.612207	M008	ON
2011-02-01 15:39:59.430635	M021	OFF
2011-02-01 15:39:59.814618	M027	OFF
2011-02-01 15:40:00.189075	M028	ON
2011-02-01 15:40:02.093375	M022	ON
2011-02-01 15:40:02.476875	M026	OFF
2011-02-01 15:40:02.856608	M028	OFF
2011-02-01 15:40:03.857735	M008	OFF
2011-02-01 15:40:03.997339	M020	OFF
2011-02-01 15:40:05.679332	M021	ON
2011-02-01 15:40:07.198772	M022	OFF
2011-02-01 15:40:09.905753	M021	OFF
2011-02-01 15:40:14.896637	M008	ON
2011-02-01 15:40:15.732223	M014	ON
2011-02-01 15:40:16.816368	M008	OFF
2011-02-01 15:40:17.877134	M014	OFF
2011-02-01 15:40:28.046758	M021	ON
2011-02-01 15:40:29.298042	M021	OFF
2011-02-01 15:40:31.270538	M021	ON
2011-02-01 15:40:32.701196	M008	ON
2011-02-01 15:40:32.768749	M020	ON
2011-02-01 15:40:33.896487	M021	OFF
2011-02-01 15:40:35.209935	M020	OFF
2011-02-01 15:40:38.801236	M008	OFF
2011-02-01 15:40:40.564466	M021	ON
2011-02-01 15:40:44.981832	M008	ON
2011-02-01 15:40:45.982492	M021	OFF
2011-02-01 15:40:46.050167	M020	ON
2011-02-01 15:40:47.293731	M008	OFF
2011-02-01 15:40:47.394156	M021	ON
2011-02-01 15:40:47.846748	M014	ON
2011-02-01 15:40:48.166951	M020	OFF
2011-02-01 15:40:48.522111	M021	OFF
2011-02-01 15:40:52.351392	M014	OFF
2011-02-01 15:41:21.172089	M014	ON
2011-02-01 15:41:31.297871	M014	OFF
2011-02-01 15:41:43.153696	M014	ON
2011-02-01 15:41:45.244735	M014	OFF
2011-02-01 15:41:45.843508	M020	ON
2011-02-01 15:41:46.222825	M014	ON
2011-02-01 15:41:46.849411	M021	ON
2011-02-01 15:41:48.141546	M014	OFF
2011-02-01 15:41:51.926327	M021	OFF
2011-02-01 15:41:52.887278	M014	ON
2011-02-01 15:41:52.954765	M020	OFF
2011-02-01 15:41:53.40544	M020	ON
2011-02-01 15:41:54.340198	M020	OFF
2011-02-01 15:41:56.202021	M020	ON
2011-02-01 15:41:57.730031	M014	OFF
2011-02-01 15:41:58.33691	M020	OFF
2011-02-01 15:42:03.352984	M014	ON
2011-02-01 15:42:10.370826	M020	ON
2011-02-01 15:42:11.893727	M018	ON
2011-02-01 15:42:12.269617	M020	OFF
2011-02-01 15:42:12.657672	M014	OFF
2011-02-01 15:42:15.851725	M019	ON
2011-02-01 15:42:19.104005	M018	OFF
2011-02-01 15:42:19.482708	M015	ON
2011-02-01 15:42:21.018314	M019	OFF
2011-02-01 15:42:21.832143	M019	ON
2011-02-01 15:42:24.272083	M019	OFF
2011-02-01 15:42:25.119659	M015	OFF
2011-02-01 15:42:32.430145	M014	ON
2011-02-01 15:42:34.185473	M019	ON
2011-02-01 15:42:34.571463	M015	ON
2011-02-01 15:42:37.460385	M014	OFF
2011-02-01 15:42:39.010922	M019	OFF
2011-02-01 15:42:39.389763	M019	ON
2011-02-01 15:42:44.135906	M015	OFF
2011-02-01 15:42:44.518052	M015	ON
2011-02-01 15:42:45.83831	M018	ON
2011-02-01 15:42:46.438483	M015	OFF
2011-02-01 15:42:52.654452	M014	ON
2011-02-01 15:42:54.866163	M016	ON
2011-02-01 15:42:55.48577	M014	OFF
2011-02-01 15:42:56.502016	M018	OFF
2011-02-01 15:42:56.882614	M019	OFF
2011-02-01 15:42:57.272866	M019	ON
2011-02-01 15:42:59.579408	M019	OFF
2011-02-01 15:42:59.960152	M019	ON
2011-02-01 15:43:00.580854	M016	OFF
2011-02-01 15:43:02.292012	M019	OFF
2011-02-01 15:43:03.120587	M016	ON
2011-02-01 15:43:04.08022	M014	ON
2011-02-01 15:43:04.147155	M019	ON
2011-02-01 15:43:06.289491	M014	OFF
2011-02-01 15:43:08.113562	M016	OFF
2011-02-01 15:43:09.082368	M015	ON
2011-02-01 15:43:09.158928	M018	ON
2011-02-01 15:43:10.322648	M014	ON
2011-02-01 15:43:10.400215	M019	OFF
2011-02-01 15:43:10.822929	M015	OFF
2011-02-01 15:43:11.875535	M021	ON
2011-02-01 15:43:12.402548	M014	OFF
2011-02-01 15:43:12.469483	M018	OFF
2011-02-01 15:43:13.47678	M020	ON
2011-02-01 15:43:14.285454	M014	ON
2011-02-01 15:43:19.217836	M021	OFF
2011-02-01 15:43:20.288314	M014	OFF
2011-02-01 15:43:20.67452	M020	OFF
2011-02-01 15:43:21.525912	M014	ON
2011-02-01 15:43:22.375803	M014	OFF
2011-02-01 15:44:40.249913	M020	ON
2011-02-01 15:44:41.781138	M020	OFF
2011-02-01 15:44:45.325268	T005	26
2011-02-01 15:44:45.407587	T003	24
2011-02-01 15:44:45.521994	T002	24
2011-02-01 15:44:45.600701	T004	23.5
2011-02-01 15:44:46.461628	M014	ON
2011-02-01 15:44:46.611192	M020	ON
2011-02-01 15:44:48.514144	M021	ON
2011-02-01 15:44:50.017877	M020	OFF
2011-02-01 15:44:50.617767	M021	OFF
2011-02-01 15:44:51.008309	M020	ON
2011-02-01 15:44:51.835415	M014	OFF
2011-02-01 15:44:55.159429	M020	OFF
2011-02-01 15:45:05.695716	M020	ON
2011-02-01 15:45:08.047418	M021	ON
2011-02-01 15:45:09.809991	M020	OFF
2011-02-01 15:45:10.197488	M021	OFF
2011-02-01 15:45:12.39453	M020	ON
2011-02-01 15:45:14.372825	M020	OFF
2011-02-01 15:45:18.643418	M020	ON
2011-02-01 15:45:19.450063	M021	ON
2011-02-01 15:45:20.268327	M021	OFF
2011-02-01 15:45:21.11049	M020	OFF
2011-02-01 15:45:25.863278	M020	ON
2011-02-01 15:45:26.285464	M021	ON
2011-02-01 15:45:28.005828	M014	ON
2011-02-01 15:45:29.529454	M020	OFF
2011-02-01 15:45:31.203172	M014	OFF
2011-02-01 15:45:31.314382	M021	OFF
2011-02-01 15:45:33.129682	M020	ON
2011-02-01 15:45:36.113785	M020	OFF
2011-02-01 15:45:38.254337	M020	ON
2011-02-01 15:45:40.539571	M020	OFF
2011-02-01 15:45:42.526772	M020	ON
2011-02-01 15:45:43.610597	M021	ON
2011-02-01 15:45:44.850212	M021	OFF
2011-02-01 15:45:45.233528	M014	ON
2011-02-01 15:45:46.07211	M020	OFF
2011-02-01 15:45:52.095261	M014	OFF
2011-02-01 15:46:09.013569	M014	ON
2011-02-01 15:46:12.13983	M020	ON
2011-02-01 15:46:13.251586	M014	OFF
2011-02-01 15:46:14.495171	M013	ON
2011-02-01 15:46:15.572641	M020	OFF
2011-02-01 15:46:18.112324	M013	OFF
2011-02-01 15:46:26.703	M014	ON
2011-02-01 15:46:27.766923	M014	OFF
2011-02-01 15:46:28.573543	M018	ON
2011-02-01 15:46:40.331978	M014	ON
2011-02-01 15:46:42.769917	M018	OFF
2011-02-01 15:46:48.20233	M014	OFF
2011-02-01 15:46:48.805001	M014	ON
2011-02-01 15:46:56.869713	M014	OFF
2011-02-01 15:47:17.682227	M014	ON
2011-02-01 15:47:19.91003	M018	ON
2011-02-01 15:47:20.6504	M014	OFF
2011-02-01 15:47:20.776506	M020	ON
2011-02-01 15:47:21.639994	M013	ON
2011-02-01 15:47:22.940205	M021	ON
